<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US1.SPY,1,20211001,120000,431.4800000,431.6500000,431.3200000,431.3200000,8486
US1.SPY,1,20211001,120100,431.3700000,431.4400000,431.1200000,431.1900000,17675
US1.SPY,1,20211001,120200,431.2400000,431.2700000,431.0500000,431.0500000,17625
US1.SPY,1,20211001,120300,431.0800000,431.2600000,431.0600000,431.1350000,5277
US1.SPY,1,20211001,120400,431.1100000,431.1500000,430.9900000,431.1500000,10392
US1.SPY,1,20211001,120500,431.1600000,431.2100000,431.0200000,431.1300000,10701
US1.SPY,1,20211001,120600,431.1500000,431.3900000,431.0800000,431.3700000,7894
US1.SPY,1,20211001,120700,431.3900000,431.5900000,431.3900000,431.5200000,10098
US1.SPY,1,20211001,120800,431.5200000,431.7300000,431.3700000,431.5400000,10651
US1.SPY,1,20211001,120900,431.5300000,431.6800000,431.4400000,431.6700000,13318
US1.SPY,1,20211001,121000,431.6500000,431.6600000,431.3300000,431.4400000,9000
US1.SPY,1,20211001,121100,431.4000000,431.4500000,431.3200000,431.3800000,2700
US1.SPY,1,20211001,121200,431.4500000,431.6000000,431.3600000,431.5700000,5500
US1.SPY,1,20211001,121300,431.5400000,431.5600000,431.3200000,431.3200000,5843
US1.SPY,1,20211001,121400,431.3500000,431.3800000,431.1300000,431.1300000,12042
US1.SPY,1,20211001,121500,431.1500000,431.3000000,431.1000000,431.1400000,24424
US1.SPY,1,20211001,121600,431.1100000,431.1100000,430.7700000,430.8700000,22299
US1.SPY,1,20211001,121700,430.8800000,431.0000000,430.8300000,430.9500000,13205
US1.SPY,1,20211001,121800,430.9500000,430.9600000,430.7600000,430.7800000,7585
US1.SPY,1,20211001,121900,430.8300000,431.0900000,430.8300000,431.0900000,7285
US1.SPY,1,20211001,122000,431.0700000,431.4400000,431.0600000,431.4300000,12191
US1.SPY,1,20211001,122100,431.4400000,431.4400000,431.2100000,431.2900000,8704
US1.SPY,1,20211001,122200,431.2700000,431.3400000,431.1800000,431.2900000,5031
US1.SPY,1,20211001,122300,431.3300000,431.7200000,431.3300000,431.6800000,14179
US1.SPY,1,20211001,122400,431.6900000,431.7900000,431.5800000,431.6100000,10625
US1.SPY,1,20211001,122500,431.5800000,431.6700000,431.5600000,431.6000000,3473
US1.SPY,1,20211001,122600,431.4400000,431.7400000,431.3700000,431.6300000,7078
US1.SPY,1,20211001,122700,431.6200000,431.6200000,431.4400000,431.4800000,10644
US1.SPY,1,20211001,122800,431.4900000,431.5600000,431.4500000,431.5000000,9041
US1.SPY,1,20211001,122900,431.4900000,431.5900000,431.4850000,431.5400000,4173
